customer_id,product_id,browse_date,time_spent_seconds,pages_viewed,added_to_cart
C1138,P0051,2026-04-05 06:43:14,306,4,0
C1120,P0038,2025-12-25 03:24:03,364,10,0
C1594,P0167,2025-08-23 07:41:53,54,4,1
C0854,P0115,2025-07-06 09:41:33,569,5,1
C1090,P0117,2026-04-07 14:54:09,324,9,1
C1161,P0113,2026-02-07 11:24:54,570,1,1
C1538,P0132,2025-06-30 13:46:41,338,4,0
C0898,P0104,2026-01-13 16:54:49,502,3,0
C1216,P0142,2025-12-15 17:10:12,565,8,0
C0988,P0191,2025-06-13 22:35:29,153,7,0
C1440,P0008,2026-03-22 20:01:38,20,8,0
C1130,P0027,2026-05-10 21:16:27,108,9,0
C1682,P0035,2025-12-21 14:34:46,117,4,0
C1935,P0191,2026-05-31 18:12:46,57,11,0
C1105,P0104,2026-03-08 09:02:21,373,2,1
C0031,P0061,2025-08-18 16:38:38,365,9,1
C1634,P0034,2025-11-10 15:55:06,247,7,1
C0059,P0003,2025-12-20 20:22:11,533,14,0
C0718,P0046,2025-11-08 23:48:48,116,13,0
C1924,P0061,2025-11-30 01:43:59,149,12,1
C0690,P0090,2026-04-16 18:25:33,22,11,0
C1179,P0016,2025-10-27 10:59:50,510,10,0
C0360,P0076,2025-08-17 13:12:02,532,12,0
C1099,P0179,2025-11-06 01:56:12,287,3,0
C0780,P0030,2026-02-27 19:19:56,13,5,1
C1469,P0054,2026-05-07 19:20:34,430,1,0
C1796,P0192,2025-12-21 11:13:57,595,3,1
C0091,P0200,2025-08-22 18:19:00,448,7,0
C0079,P0159,2025-11-04 21:54:47,107,8,0
C0990,P0058,2026-02-25 12:27:24,251,10,1
C1618,P0132,2025-11-27 16:11:32,239,6,0
C0387,P0079,2025-06-09 12:46:45,42,1,0
C1486,P0176,2026-02-07 12:19:32,453,5,0
C0241,P0026,2025-08-06 00:04:50,566,6,0
C1930,P0042,2025-10-19 11:01:17,158,12,1
C1676,P0049,2025-07-11 08:55:20,50,3,0
C1309,P0012,2025-07-14 11:52:06,86,12,0
C1730,P0002,2026-03-25 09:52:36,277,10,0
C1810,P0022,2026-04-14 04:05:37,599,10,0
C0565,P0001,2026-06-03 19:44:53,220,13,0
C1252,P0159,2025-10-30 02:31:15,291,2,0
C0915,P0053,2025-09-11 12:42:05,462,13,0
C0765,P0150,2026-01-06 06:06:46,27,4,0
C1239,P0143,2025-07-11 15:03:15,414,3,0
C0855,P0148,2026-05-25 17:28:32,385,13,0
C0552,P0121,2026-05-20 06:02:54,299,8,0
C0456,P0018,2025-08-30 05:10:03,173,6,0
C1947,P0143,2026-05-23 08:21:34,41,10,1
C1285,P0073,2026-05-12 23:17:05,301,4,1
C0010,P0190,2025-09-06 05:00:06,234,8,0
C0078,P0169,2026-02-05 17:45:51,197,1,0
C0109,P0024,2026-03-26 10:58:17,267,9,0
C0363,P0099,2025-06-16 16:31:15,382,12,0
C1365,P0003,2025-11-10 08:20:09,339,5,0
C1546,P0033,2025-12-20 22:42:12,575,4,1
C0262,P0130,2025-10-03 20:22:02,456,11,1
C0324,P0157,2025-11-25 11:51:52,233,14,1
C1852,P0124,2025-06-28 00:10:30,301,7,0
C1261,P0113,2025-12-14 03:33:27,221,1,1
C1270,P0192,2025-09-15 21:32:28,323,2,0
C1456,P0148,2025-07-13 21:07:16,41,11,0
C1366,P0133,2025-11-15 04:41:47,38,7,0
C1603,P0062,2026-04-12 02:49:36,156,3,0
C1389,P0199,2025-06-25 01:26:07,83,13,0
C0434,P0029,2025-07-30 10:53:59,36,7,0
C1575,P0137,2025-08-07 00:59:49,248,8,0
C0910,P0068,2026-05-29 06:51:27,196,4,0
C1564,P0014,2026-04-08 11:25:40,81,1,1
C0884,P0167,2025-12-06 18:18:54,288,9,0
C0544,P0137,2025-10-04 03:15:38,160,10,0
C0095,P0017,2026-06-05 14:21:40,121,7,1
C0333,P0055,2025-06-25 14:41:49,526,6,0
C1456,P0116,2026-02-22 23:36:16,224,13,0
C1193,P0079,2025-09-17 04:51:04,320,13,0
C0810,P0116,2026-02-02 18:32:03,587,12,0
C0614,P0013,2025-11-02 06:11:13,512,1,0
C0783,P0036,2026-05-18 20:49:50,224,14,0
C0117,P0075,2025-09-05 14:11:14,60,4,0
C1250,P0052,2025-07-22 12:21:01,479,10,0
C0222,P0173,2026-02-03 12:21:43,344,13,0
C1530,P0053,2026-02-07 20:25:05,161,7,0
C1721,P0178,2026-05-09 10:16:57,537,11,0
C1162,P0076,2025-11-20 10:12:14,546,13,1
C1331,P0161,2025-11-01 01:23:14,406,14,1
C0278,P0064,2026-03-12 07:11:43,537,1,0
C0497,P0107,2025-09-28 11:31:13,376,12,0
C0655,P0036,2025-09-15 04:12:14,307,6,0
C0726,P0032,2025-10-06 07:55:12,190,14,0
C1590,P0161,2026-01-07 02:47:52,254,9,0
C1787,P0167,2026-05-04 23:02:35,283,11,0
C1719,P0002,2025-12-16 13:14:49,198,6,0
C1783,P0157,2025-07-05 16:58:43,114,12,1
C0835,P0071,2025-09-19 06:51:07,289,7,0
C0421,P0113,2025-12-26 07:17:06,232,7,0
C1837,P0016,2026-04-09 01:07:45,500,2,0
C1842,P0193,2026-02-15 22:47:27,382,14,1
C0744,P0171,2026-01-10 17:37:57,508,1,0
C0721,P0172,2025-09-29 22:46:16,536,6,0
C1544,P0173,2025-06-28 22:23:19,38,13,0
C0736,P0179,2026-01-24 23:53:41,494,4,0
C1644,P0167,2026-01-17 09:42:04,472,8,0
C1240,P0055,2025-06-26 09:25:10,30,9,0
C0804,P0071,2025-09-10 10:31:43,190,12,0
C1665,P0116,2025-10-04 06:14:14,438,9,1
C0208,P0133,2025-07-22 00:46:48,343,4,0
C1286,P0026,2025-07-08 07:14:11,373,7,1
C1656,P0183,2025-10-28 18:29:49,427,9,0
C1581,P0014,2025-11-23 02:05:24,571,9,0
C0527,P0037,2026-04-22 23:51:01,182,5,0
C0852,P0072,2025-09-22 09:59:19,356,5,0
C1721,P0105,2026-04-19 18:49:12,225,10,0
C0863,P0118,2025-11-27 00:39:57,522,4,0
C0299,P0093,2026-01-16 00:28:55,46,3,0
C0897,P0183,2025-09-17 02:57:12,51,5,0
C1710,P0058,2025-09-30 00:36:15,213,8,0
C1235,P0039,2026-01-12 14:38:41,256,3,0
C0926,P0035,2026-05-29 23:58:59,417,2,0
C1470,P0052,2025-11-29 14:43:40,378,14,0
C0931,P0156,2026-05-30 14:18:19,546,10,1
C1927,P0167,2025-10-24 10:37:01,355,5,0
C1187,P0127,2025-12-25 20:25:49,56,14,0
C0063,P0036,2026-05-05 02:32:52,95,8,0
C1448,P0157,2025-11-05 17:13:28,369,6,0
C1864,P0015,2025-07-26 20:43:14,585,4,0
C0704,P0004,2025-11-03 01:54:56,591,2,0
C1834,P0030,2026-04-03 21:32:56,147,6,0
C1719,P0181,2025-07-11 23:45:31,20,8,1
C0713,P0107,2025-08-20 20:54:54,383,2,0
C0283,P0013,2026-04-04 11:56:19,488,11,0
C1097,P0197,2025-06-15 00:50:25,247,6,0
C0799,P0003,2025-10-15 22:25:40,153,3,0
C0390,P0160,2025-12-14 20:10:18,430,5,0
C1726,P0160,2025-10-24 20:09:04,90,8,1
C0423,P0064,2026-01-29 16:06:51,122,14,0
C0959,P0114,2026-05-17 20:43:36,419,7,0
C0040,P0161,2025-07-06 07:48:47,541,4,0
C0664,P0095,2025-12-14 09:04:04,446,7,0
C1582,P0138,2025-10-29 02:32:55,470,1,0
C1700,P0156,2025-08-25 13:20:27,404,2,0
C0136,P0075,2025-08-20 23:55:08,5,14,0
C0381,P0038,2025-11-10 15:36:37,480,13,1
C0954,P0081,2025-08-07 15:00:34,36,8,0
C0118,P0040,2026-03-05 17:03:18,188,11,0
C1774,P0074,2025-09-23 10:16:58,107,7,1
C0586,P0164,2026-05-12 00:24:35,477,12,0
C0114,P0123,2025-07-08 06:36:34,317,10,0
C0339,P0173,2025-07-01 17:30:14,83,2,0
C0605,P0196,2026-03-16 13:20:37,505,2,1
C0285,P0081,2025-08-02 22:43:32,270,11,0
C0373,P0143,2025-10-23 22:23:52,240,5,0
C0828,P0058,2025-06-30 03:57:53,384,10,1
C0614,P0051,2025-09-26 22:06:51,424,4,0
C1745,P0051,2026-05-26 00:40:35,513,14,0
C1969,P0001,2025-08-30 03:28:08,189,1,1
C1714,P0014,2025-12-04 06:58:50,250,7,0
C0187,P0081,2025-07-16 09:39:02,263,2,0
C0040,P0089,2025-12-01 06:30:25,422,10,0
C1375,P0009,2026-03-01 22:25:50,354,4,0
C0533,P0025,2025-11-06 05:14:06,362,10,0
C0172,P0025,2026-02-14 08:17:17,397,7,0
C0702,P0154,2025-07-18 00:47:15,553,5,0
C0332,P0152,2026-03-20 12:40:31,536,9,0
C0983,P0103,2025-12-26 04:50:14,33,3,0
C1172,P0027,2025-06-09 04:02:01,117,7,1
C1686,P0074,2026-05-16 20:51:12,259,7,0
C1423,P0094,2025-07-08 23:02:27,512,4,0
C0466,P0056,2026-02-04 23:21:38,411,1,0
C1122,P0034,2026-02-03 20:13:26,160,14,0
C0162,P0112,2026-03-04 23:10:09,101,9,1
C0567,P0194,2026-03-06 21:08:36,121,13,0
C1829,P0196,2026-03-31 07:31:05,510,13,1
C1500,P0067,2026-05-08 07:12:37,184,2,0
C1205,P0191,2026-01-30 10:36:57,291,11,0
C0618,P0129,2025-06-20 09:14:55,266,11,1
C0162,P0191,2026-05-20 16:44:23,185,5,0
C0469,P0018,2025-09-02 22:29:42,25,3,0
C0260,P0077,2026-04-11 19:30:57,470,4,0
C1437,P0025,2025-10-31 00:19:17,261,8,0
C1873,P0021,2025-07-30 03:51:06,19,2,0
C0999,P0048,2025-07-23 17:13:43,491,1,0
C0196,P0108,2025-12-27 23:34:23,392,5,1
C1985,P0097,2025-06-17 07:16:40,459,9,1
C0705,P0080,2026-05-30 19:52:26,314,6,0
C1090,P0137,2025-09-26 01:51:14,369,7,0
C0758,P0107,2026-01-17 19:17:59,175,3,0
C1352,P0103,2026-01-16 17:09:59,596,3,0
C1169,P0018,2026-03-13 21:47:48,159,12,0
C1873,P0107,2025-11-22 03:19:10,329,10,0
C0494,P0034,2026-05-13 01:58:20,308,3,0
C0904,P0138,2026-04-22 08:09:59,521,4,1
C1200,P0117,2025-08-07 03:38:40,414,6,0
C1388,P0023,2025-12-26 13:16:23,322,13,0
C0905,P0020,2025-11-17 19:14:20,233,8,1
C1132,P0033,2026-01-15 10:11:49,180,14,1
C0876,P0073,2025-09-22 05:28:39,360,14,1
C1299,P0071,2025-12-18 05:03:38,199,1,1
C1836,P0160,2025-06-26 00:51:10,527,10,1
C0770,P0125,2025-07-10 23:12:00,200,1,0
C1756,P0094,2026-05-16 08:14:02,428,7,0
C1710,P0093,2025-06-13 00:58:53,264,6,0
C0575,P0029,2025-11-30 13:21:33,289,8,0
C0484,P0163,2025-07-13 00:15:22,376,6,1
C0379,P0023,2026-02-05 04:21:29,306,12,1
C0944,P0180,2025-12-24 00:15:40,268,7,0
C0834,P0168,2025-12-12 14:01:27,217,4,0
C1968,P0100,2025-06-10 20:33:54,116,4,0
C0678,P0036,2026-01-04 22:23:21,116,7,0
C0183,P0085,2025-12-14 22:50:54,169,10,1
C0455,P0022,2025-12-04 06:37:37,62,14,1
C1938,P0106,2026-03-24 11:58:48,406,14,0
C0842,P0167,2026-01-31 16:38:57,523,5,1
C1857,P0046,2025-12-13 16:00:32,534,13,0
C1689,P0008,2025-09-06 07:37:06,78,1,0
C1638,P0079,2026-02-15 00:34:59,579,8,0
C1108,P0015,2025-08-06 16:19:43,138,14,0
C0633,P0063,2025-12-07 21:42:31,396,13,0
C0378,P0180,2025-10-22 17:11:47,467,2,0
C0013,P0024,2025-12-09 23:38:04,172,14,0
C1995,P0070,2025-10-04 02:34:53,322,8,0
C1113,P0189,2026-06-04 17:20:58,261,9,0
C0450,P0126,2025-11-08 04:05:46,548,13,0
C1185,P0032,2025-10-01 01:20:42,156,11,0
C1284,P0023,2026-05-16 02:08:25,289,2,0
C0917,P0030,2026-02-10 05:03:40,152,3,0
C1969,P0101,2026-02-07 14:53:31,574,8,1
C1964,P0025,2026-04-17 21:54:14,283,12,1
C0443,P0129,2025-12-14 15:13:50,403,1,0
C0482,P0180,2026-03-12 19:47:13,190,9,1
C1708,P0004,2026-01-02 19:39:05,562,11,0
C0521,P0161,2025-11-29 13:36:46,293,4,0
C1924,P0065,2026-04-13 21:45:10,506,10,0
C1826,P0085,2026-05-03 23:01:33,467,3,0
C0704,P0153,2026-03-11 08:41:28,153,12,0
C1677,P0131,2025-07-04 04:55:18,456,4,0
C1515,P0007,2025-11-28 18:27:28,542,11,0
C0536,P0010,2025-12-24 18:56:14,299,3,0
C1459,P0019,2026-04-19 01:44:16,592,4,0
C0726,P0175,2026-03-26 18:48:12,380,14,0
C1838,P0149,2025-11-26 17:01:58,79,12,1
C0741,P0048,2026-01-21 11:52:35,66,10,0
C0786,P0108,2026-02-09 10:02:21,191,11,0
C0229,P0048,2026-01-17 14:44:37,272,7,0
C0802,P0189,2026-02-07 15:34:27,91,5,0
C1049,P0190,2026-05-12 19:05:36,392,14,0
C0990,P0141,2026-01-17 15:56:03,515,1,1
C0846,P0184,2026-04-10 23:40:23,179,8,0
C0311,P0018,2026-01-14 15:57:10,39,9,0
C0721,P0160,2025-11-16 19:45:16,412,7,0
C0269,P0126,2026-04-18 23:34:22,479,5,1
C1380,P0090,2025-08-08 22:11:34,46,13,1
C1695,P0110,2026-06-07 04:33:24,292,11,0
C0481,P0125,2025-07-05 02:52:34,505,14,1
C0052,P0148,2026-04-27 19:41:12,107,9,1
C1448,P0187,2026-05-01 13:35:03,209,14,1
C1964,P0104,2025-06-22 09:06:55,474,2,0
C1328,P0093,2025-12-21 16:48:22,431,14,0
C1699,P0053,2025-09-10 08:00:08,519,4,1
C1270,P0133,2026-03-31 21:56:12,312,13,0
C1376,P0031,2025-10-22 11:18:10,70,12,0
C0347,P0069,2025-09-09 04:23:40,37,4,0
C0187,P0192,2025-10-17 17:01:16,217,8,1
C0428,P0095,2026-04-16 18:06:49,112,8,0
C0177,P0053,2026-02-26 22:19:19,334,1,0
C0881,P0114,2025-08-27 02:40:55,454,9,1
C1668,P0179,2025-08-09 08:30:22,399,1,1
C0876,P0194,2025-12-18 10:18:04,202,9,0
C1861,P0084,2025-08-27 20:13:46,89,9,0
C1500,P0119,2026-02-13 08:33:53,76,4,1
C1819,P0008,2026-01-10 12:29:07,250,5,0
C0573,P0156,2026-02-20 19:52:33,475,6,0
C1795,P0197,2025-08-07 10:39:48,11,12,0
C0004,P0133,2026-04-10 14:10:27,129,2,0
C0525,P0118,2026-05-27 13:24:40,244,7,0
C0360,P0006,2026-05-05 12:55:41,324,7,0
C1970,P0030,2026-05-09 19:59:47,538,9,0
C1180,P0118,2025-07-31 05:38:46,403,10,0
C1219,P0168,2025-10-01 17:43:43,381,9,1
C1775,P0106,2025-07-05 18:59:17,486,4,0
C1605,P0095,2025-09-04 09:23:16,593,11,0
C1537,P0150,2025-12-25 10:01:18,578,10,0
C1810,P0048,2025-07-28 18:43:04,5,11,1
C1929,P0151,2026-02-04 05:22:52,111,13,0
C0506,P0130,2025-10-06 04:34:49,402,6,0
C0552,P0191,2025-06-18 22:14:06,20,5,0
C1373,P0134,2025-10-30 00:46:11,530,12,0
C1090,P0095,2025-07-04 14:02:23,463,6,1
C1731,P0114,2026-05-06 02:34:18,163,1,0
C1278,P0129,2026-02-16 04:55:28,531,5,0
C0155,P0176,2025-11-18 05:39:39,31,12,1
C1036,P0067,2026-01-27 11:22:15,546,7,0
C0194,P0135,2025-12-22 22:50:28,294,5,1
C0039,P0096,2025-09-02 00:26:07,210,3,0
C0942,P0160,2025-06-29 12:59:52,559,4,0
C1361,P0003,2026-01-22 02:47:17,253,10,0
C0373,P0063,2025-07-04 17:18:35,142,4,1
C0457,P0046,2025-09-04 19:52:19,448,1,1
C0996,P0026,2025-11-07 16:06:01,415,6,0
C1814,P0026,2026-04-18 01:06:15,457,3,0
C0450,P0073,2025-07-16 03:23:28,119,3,1
C1393,P0146,2026-01-01 09:23:46,519,2,0
C0888,P0135,2026-05-22 02:18:43,439,9,0
C1251,P0151,2026-04-25 23:44:29,272,4,1
C1624,P0062,2026-04-25 00:33:06,364,9,0
C1869,P0040,2026-02-17 04:23:45,186,10,1
C1233,P0135,2026-03-13 09:49:54,277,7,0
C1406,P0178,2025-06-16 01:33:02,540,2,0
C1507,P0092,2026-02-22 10:34:40,165,5,0
C0117,P0053,2025-12-27 21:54:13,49,9,1
C0774,P0051,2025-12-28 04:42:10,238,7,0
C1571,P0082,2025-12-13 20:00:35,201,9,0
C0395,P0017,2026-03-10 06:53:15,40,10,0
C0223,P0096,2025-11-11 02:42:49,534,12,0
C1426,P0001,2026-02-24 17:14:29,140,2,1
C1843,P0079,2025-07-04 22:55:28,448,2,1
C1316,P0062,2025-06-16 03:58:38,133,3,0
C0341,P0042,2025-07-12 23:02:01,261,4,1
C1590,P0175,2025-10-22 11:29:52,104,7,1
C1950,P0007,2025-06-23 19:40:46,154,9,1
C0690,P0045,2025-07-15 12:55:40,334,8,0
C1608,P0138,2025-11-15 20:22:25,127,4,0
C0886,P0075,2026-05-15 02:38:07,522,5,1
C0190,P0147,2026-05-28 20:49:34,470,3,0
C0830,P0107,2025-08-27 21:01:47,87,5,0
C1688,P0056,2026-04-27 08:28:04,26,4,1
C0185,P0010,2025-10-25 12:31:51,582,8,0
C1249,P0123,2025-10-12 04:31:42,42,11,1
C0123,P0062,2025-07-03 10:34:12,160,10,0
C0301,P0065,2025-09-24 15:09:51,71,9,0
C0645,P0106,2025-11-01 06:50:05,398,12,0
C1618,P0058,2026-06-01 14:17:14,409,1,0
C1155,P0069,2025-10-24 03:15:41,349,10,1
C0320,P0177,2026-06-03 05:50:56,588,1,1
C1865,P0160,2025-12-23 04:11:25,586,1,0
C1768,P0021,2026-05-10 13:08:01,139,7,0
C0111,P0027,2026-02-13 18:00:58,524,9,0
C1820,P0194,2025-11-16 06:10:27,51,2,0
C0342,P0010,2025-06-25 08:19:29,374,1,0
C0903,P0131,2025-12-12 02:14:13,274,12,0
C0814,P0061,2025-11-22 12:10:07,168,13,1
C0272,P0133,2026-03-13 05:14:09,248,9,1
C1830,P0178,2025-09-27 07:53:17,42,7,0
C1592,P0063,2026-03-11 23:39:06,514,8,1
C1584,P0105,2026-02-28 04:43:30,478,11,0
C0589,P0172,2025-10-19 13:10:28,503,10,0
C1919,P0055,2025-09-06 01:11:58,571,1,0
C0904,P0127,2026-05-11 11:04:01,392,5,1
C1534,P0115,2025-11-16 15:40:45,441,10,1
C0293,P0049,2026-05-19 00:46:56,71,3,0
C0129,P0029,2026-05-03 13:34:46,347,1,0
C1143,P0180,2026-01-31 07:23:04,137,7,0
C1209,P0134,2026-03-27 16:49:13,538,1,0
C1613,P0004,2026-04-25 05:32:00,169,5,1
C1664,P0045,2026-04-17 07:24:13,222,11,0
C1672,P0168,2026-03-26 01:36:10,9,12,0
C0757,P0104,2025-10-23 15:31:25,85,7,0
C0855,P0137,2025-09-18 22:14:52,390,3,0
C0628,P0113,2026-02-25 05:34:54,547,7,0
C1950,P0186,2025-12-10 05:05:33,519,3,0
C0755,P0056,2025-06-22 19:16:21,77,10,0
C1597,P0050,2026-04-24 01:11:19,126,10,1
C0513,P0185,2025-06-17 20:02:58,42,14,0
C0591,P0089,2025-10-16 16:33:49,342,1,1
C1726,P0184,2026-01-08 08:58:57,71,1,0
C1407,P0112,2026-04-18 11:28:44,320,1,0
C1832,P0089,2026-06-08 10:02:42,557,12,0
C0989,P0115,2025-07-25 19:16:58,104,5,0
C0438,P0089,2026-02-02 22:10:10,353,11,0
C0828,P0068,2025-08-22 10:57:57,306,6,0
C1981,P0017,2026-04-26 02:10:42,296,10,1
C1799,P0016,2026-03-23 10:26:07,530,9,0
C1897,P0004,2026-04-14 20:55:40,131,8,0
C0518,P0129,2025-10-07 13:14:46,515,7,0
C0385,P0115,2025-06-22 20:47:17,236,9,0
C1219,P0065,2026-05-08 18:58:01,281,13,0
C1694,P0033,2025-07-01 08:50:24,282,14,0
C1718,P0110,2025-09-27 23:11:23,520,7,1
C0439,P0172,2025-12-31 13:20:29,400,1,1
C1525,P0074,2026-03-17 03:51:34,231,7,0
C1524,P0180,2025-11-21 11:07:13,97,12,0
C1601,P0065,2026-03-24 02:33:18,14,2,1
C1327,P0066,2025-06-21 01:13:44,460,6,0
C1622,P0026,2026-02-01 05:47:00,397,5,1
C0095,P0191,2026-03-26 12:23:29,111,6,0
C1784,P0014,2025-12-12 23:31:06,75,8,0
C0969,P0075,2026-05-21 15:11:14,380,7,0
C0368,P0051,2026-03-15 13:33:38,147,3,0
C1572,P0118,2025-10-20 04:25:07,171,12,0
C0260,P0192,2026-01-30 22:17:09,206,6,0
C1209,P0158,2025-06-23 08:50:40,103,1,0
C1515,P0122,2025-08-05 05:24:52,513,5,1
C1120,P0067,2026-02-11 17:27:24,222,1,0
C1243,P0018,2026-01-01 08:22:44,336,8,0
C0453,P0152,2025-12-20 19:53:08,351,14,0
C1551,P0175,2025-10-07 17:26:56,383,6,1
C0895,P0172,2025-11-09 21:08:04,88,9,1
C1888,P0068,2025-11-06 13:00:27,313,10,0
C0136,P0022,2026-03-07 16:09:59,110,7,0
C1942,P0046,2025-08-10 09:02:38,546,14,0
C1381,P0144,2025-09-11 08:09:11,83,5,0
C1603,P0023,2025-12-13 14:35:20,78,5,1
C1943,P0082,2025-10-01 06:07:11,541,8,0
C0991,P0149,2025-12-29 02:31:56,518,6,0
C0840,P0087,2025-08-15 06:52:22,228,8,0
C1092,P0064,2026-05-20 02:49:36,23,7,0
C1618,P0181,2025-08-09 20:08:38,347,1,0
C1076,P0175,2025-07-05 10:26:28,342,6,0
C1964,P0097,2026-05-03 01:14:24,395,3,0
C0348,P0001,2025-06-12 12:37:09,67,8,1
C1767,P0167,2025-12-16 04:58:59,23,13,0
C0633,P0024,2025-08-28 09:25:45,215,1,1
C0161,P0059,2026-04-01 22:36:06,118,8,0
C1953,P0160,2025-08-21 17:05:30,224,5,0
C0169,P0012,2025-12-19 18:27:56,246,7,0
C0139,P0097,2025-10-30 11:43:24,151,6,0
C1081,P0042,2026-01-20 21:47:54,547,4,1
C1026,P0166,2025-09-17 10:55:01,292,10,0
C1641,P0136,2025-08-01 18:55:32,226,11,0
C0617,P0148,2025-06-08 07:49:41,512,4,0
C1151,P0009,2026-01-08 08:18:39,19,2,0
C0984,P0097,2025-12-12 07:26:54,109,9,1
C0493,P0063,2026-03-18 18:43:50,223,5,0
C0773,P0125,2026-05-17 03:47:58,345,4,0
C1393,P0176,2025-10-28 20:39:10,478,14,1
C0884,P0163,2026-01-09 09:59:37,499,7,0
C0162,P0121,2025-07-28 12:09:09,403,6,0
C1986,P0056,2026-02-05 15:41:32,565,12,0
C1153,P0065,2025-07-14 08:21:49,544,4,1
C0660,P0176,2026-04-28 12:08:02,69,10,0
C0563,P0171,2025-10-24 20:44:55,78,12,0
C1449,P0199,2025-11-02 19:21:01,196,13,0
C0012,P0104,2026-02-05 02:56:59,597,5,0
C0383,P0014,2026-02-17 02:52:52,52,13,0
C0209,P0035,2026-02-04 16:06:57,123,1,0
C0315,P0036,2026-02-25 22:31:11,467,12,0
C0915,P0042,2025-08-23 08:32:57,585,3,0
C1131,P0039,2026-04-05 19:23:35,585,4,0
C0012,P0083,2025-09-24 06:27:51,552,14,1
C0063,P0076,2025-07-01 09:47:04,86,1,1
C1843,P0043,2025-08-19 15:48:40,38,1,0
C0049,P0146,2025-06-24 13:41:05,61,13,1
C0109,P0005,2025-08-30 03:41:47,28,13,1
C1984,P0059,2025-07-04 01:18:36,298,1,0
C1034,P0165,2026-04-11 19:16:37,485,7,0
C1018,P0126,2025-06-27 12:17:40,271,8,0
C0088,P0199,2026-01-03 00:57:08,537,4,0
C0757,P0010,2026-04-23 23:21:35,435,4,0
C1776,P0175,2026-02-03 21:28:15,246,14,1
C0902,P0066,2025-06-21 06:52:03,382,4,0
C1815,P0013,2025-12-01 09:17:13,213,9,1
C0986,P0001,2025-06-12 21:33:26,371,12,1
C1253,P0119,2025-10-20 00:26:51,444,2,0
C1556,P0194,2026-04-04 06:25:46,40,6,0
C1942,P0108,2025-10-07 00:40:20,193,2,1
C0608,P0059,2026-03-07 04:33:22,24,4,0
C0382,P0097,2025-06-10 18:55:22,147,14,1
C1266,P0131,2026-04-09 23:26:09,127,8,0
C0927,P0086,2025-10-10 21:18:23,423,6,0
C0455,P0198,2025-08-31 11:43:51,286,6,1
C1025,P0007,2025-07-29 11:08:05,336,4,0
C0087,P0153,2025-08-02 16:21:50,65,13,0
C0095,P0018,2026-04-21 13:35:08,557,3,0
C1270,P0132,2026-05-04 22:02:04,301,11,0
C1679,P0182,2026-05-21 22:32:49,460,2,0
C1255,P0022,2025-06-29 23:29:42,406,2,0
C0292,P0020,2026-04-28 02:12:15,380,14,0
C0055,P0066,2025-09-17 20:05:24,30,9,1
C0765,P0197,2025-12-15 05:51:06,247,8,1
C0724,P0190,2025-11-25 03:21:22,572,7,0
C1300,P0050,2025-10-21 12:14:58,413,4,0
C0153,P0053,2025-11-30 05:27:32,402,12,0
C1647,P0171,2025-12-25 08:18:59,491,12,0
C1136,P0069,2025-06-18 06:21:43,262,6,1
C1552,P0183,2026-01-23 12:41:48,354,11,1
C0957,P0166,2026-01-18 12:34:20,439,10,0
C1304,P0115,2025-11-12 01:08:50,253,11,0
C0181,P0191,2026-05-22 22:46:44,82,7,1
C0885,P0080,2026-01-06 18:42:49,54,5,0
C1719,P0183,2025-06-11 09:36:49,8,1,1
C1974,P0061,2026-06-02 03:39:15,115,14,0
C1875,P0133,2025-11-25 14:43:08,123,14,1
C0917,P0175,2026-05-08 19:25:45,546,7,0
C0361,P0196,2025-07-17 20:23:15,457,9,0
C0685,P0074,2025-06-18 05:30:26,223,14,1
C0845,P0085,2025-09-28 11:23:57,249,8,0
C1023,P0173,2025-09-26 14:17:46,339,4,0
C0596,P0173,2025-09-27 10:05:10,187,11,0
C1157,P0124,2026-03-15 00:07:18,354,10,0
C0293,P0013,2026-05-31 14:39:59,201,9,0
C1677,P0020,2025-12-25 15:32:56,409,3,0
C1919,P0189,2026-05-31 11:08:06,30,6,1
C1706,P0139,2026-05-09 06:50:38,385,11,1
C1563,P0094,2026-03-15 20:01:05,87,2,0
C0550,P0189,2026-05-07 11:43:45,91,5,0
C0833,P0131,2025-10-19 03:58:02,402,4,1
C0286,P0186,2025-11-05 12:07:09,373,6,0
C1742,P0142,2026-01-25 09:13:41,447,1,0
C1544,P0072,2025-08-31 06:00:07,292,13,0
C0041,P0075,2026-06-05 12:48:22,159,8,0
C0275,P0154,2026-04-03 12:18:11,569,3,0
C1957,P0137,2026-04-10 11:09:39,184,6,1
C1283,P0096,2025-09-18 12:39:34,201,8,0
C0526,P0120,2025-11-09 03:46:34,391,8,1
C1293,P0171,2025-07-11 05:23:42,588,3,1
C0170,P0159,2025-12-28 07:26:27,513,10,1
C1938,P0082,2026-05-20 00:17:37,61,7,0
C0112,P0048,2026-01-25 11:55:59,596,7,1
C0376,P0060,2025-10-02 09:24:50,37,8,0
C0627,P0128,2025-08-14 13:42:08,7,6,0
C1540,P0100,2025-12-30 03:54:29,46,9,1
C1000,P0051,2025-09-03 20:22:49,146,6,0
C1460,P0027,2025-11-17 21:12:55,47,3,0
C1240,P0094,2025-09-06 20:12:01,524,6,0
C1369,P0138,2025-12-21 18:01:00,417,8,1
C1270,P0193,2026-03-11 00:28:26,25,7,0
C1432,P0188,2026-05-22 20:54:42,269,4,0
C0184,P0036,2025-10-01 10:32:50,552,6,1
C1097,P0150,2025-12-14 08:46:22,517,5,1
