customer_id,age,gender,region,signup_date,preferred_device,loyalty_tier
C1280,58.0,Female,Tamale,2024-06-10,Tablet,Platinum
C1281,30.0,Female,Cape Coast,2025-03-12,Mobile,Silver
C1282,47.0,Female,Cape Coast,2023-12-22,Tablet,Gold
C1283,50.0,Female,Tamale,2024-08-10,,Platinum
C1284,30.0,Male,Accra,2024-12-01,Desktop,Bronze
C1285,69.0,Male,Takoradi,2023-08-13,Mobile,Gold
C1286,43.0,Male,Kumasi,2025-08-02,Desktop,Bronze
C1287,39.0,Female,Cape Coast,2025-07-06,Tablet,Silver
C1288,56.0,Male,Accra,2024-05-24,Desktop,Gold
C1289,19.0,Male,Kumasi,2026-05-31,Desktop,Gold
C1290,55.0,Male,Kumasi,2024-08-18,Desktop,Gold
C1291,56.0,Male,Cape Coast,2025-05-27,Desktop,Silver
C1292,43.0,Male,Takoradi,2026-04-07,Desktop,Silver
C1293,63.0,Female,Cape Coast,2025-08-22,Mobile,Gold
C1294,67.0,Male,Cape Coast,2024-05-17,Desktop,Bronze
C1295,32.0,Male,Takoradi,2024-03-02,Desktop,Platinum
C1296,51.0,Female,Accra,2024-07-11,Mobile,Bronze
C1297,59.0,Female,Accra,2025-04-16,Desktop,Bronze
C1298,61.0,Female,Cape Coast,2024-04-05,Tablet,Silver
C1299,66.0,Female,Cape Coast,2025-05-29,Tablet,Silver
C1300,57.0,Male,Accra,2024-07-28,Tablet,Platinum
C1301,28.0,Female,Cape Coast,2024-11-08,Tablet,Bronze
C1302,20.0,Male,Tamale,2023-09-27,Desktop,Platinum
C1303,23.0,Male,Kumasi,2023-12-02,Desktop,Bronze
C1304,26.0,Female,Cape Coast,2023-07-17,Tablet,Bronze
C1305,23.0,Female,Takoradi,2023-06-28,Mobile,Platinum
C1306,26.0,Female,Kumasi,2024-09-03,Mobile,Platinum
C1307,,Male,Tamale,2025-04-25,Desktop,Silver
C1308,48.0,Male,Kumasi,2024-09-05,Mobile,Gold
C1309,49.0,Female,Takoradi,2025-02-28,Tablet,Bronze
C1310,58.0,Male,Tamale,2025-12-29,Desktop,Gold
C1311,,Female,Kumasi,2025-08-31,Desktop,Gold
C1312,29.0,Male,Takoradi,2024-12-17,Mobile,Gold
C1313,25.0,Female,Cape Coast,2023-12-18,Mobile,Platinum
C1314,25.0,Male,Kumasi,2024-05-30,Mobile,Gold
C1315,67.0,Male,Accra,2025-01-07,Mobile,Bronze
C1316,45.0,Male,Cape Coast,2025-05-24,Mobile,Gold
C1317,37.0,Male,Takoradi,2024-10-07,Tablet,Bronze
C1318,,Female,Tamale,2026-03-06,Desktop,Bronze
C1319,24.0,Female,Kumasi,2025-12-20,Tablet,Silver
C1320,28.0,Male,Cape Coast,2024-02-21,Tablet,Gold
C1321,37.0,Female,Cape Coast,2024-10-13,Tablet,Silver
C1322,33.0,Male,Tamale,2025-08-20,Tablet,Bronze
C1323,21.0,Female,Kumasi,2025-06-12,Mobile,Gold
C1324,23.0,Male,Cape Coast,2025-04-15,Desktop,Bronze
C1325,39.0,Female,Accra,2025-09-24,Mobile,Platinum
C1326,43.0,Female,Takoradi,2024-01-06,Mobile,Bronze
C1327,20.0,Female,Tamale,2023-11-22,Mobile,Platinum
C1328,58.0,Male,Takoradi,2025-11-11,Desktop,Bronze
C1329,59.0,Male,Kumasi,2024-10-21,Tablet,Platinum
C1330,31.0,Male,Accra,2024-08-24,Mobile,Gold
C1331,28.0,Female,Tamale,2024-01-01,Desktop,Silver
C1332,35.0,Male,Takoradi,2025-02-10,Tablet,Gold
C1333,29.0,Female,Takoradi,2023-10-18,Mobile,Gold
C1334,40.0,Male,Takoradi,2025-04-18,Desktop,Bronze
C1335,,Female,Kumasi,2025-11-24,Mobile,Gold
C1336,30.0,Female,Kumasi,2023-12-27,Mobile,Platinum
C1337,42.0,Male,Tamale,2025-03-05,Mobile,Silver
C1338,62.0,Female,Takoradi,2024-07-04,Tablet,Gold
C1339,68.0,Female,Cape Coast,2026-04-04,Mobile,Silver
C1340,36.0,Male,Cape Coast,2025-11-11,Tablet,Silver
C1341,63.0,Male,Takoradi,2025-12-14,Tablet,Silver
C1342,53.0,Female,Kumasi,2026-04-08,Tablet,Silver
C1343,62.0,Female,Accra,2026-03-19,Tablet,Bronze
C1344,25.0,Male,Takoradi,2025-03-16,Mobile,Bronze
C1345,46.0,Female,Tamale,2024-08-13,Desktop,Gold
C1346,49.0,Female,Takoradi,2025-01-12,Mobile,Silver
C1347,68.0,Male,Kumasi,2023-09-26,Mobile,Bronze
C1348,61.0,Female,Cape Coast,2024-05-19,Tablet,Silver
C1349,35.0,Male,Kumasi,2025-06-06,Tablet,Bronze
C1350,23.0,Female,Accra,2025-12-19,Tablet,Platinum
C1351,35.0,Male,Cape Coast,2026-02-27,Tablet,Platinum
C1352,36.0,Female,Kumasi,2024-04-08,Desktop,Platinum
C1353,39.0,Female,Kumasi,2023-10-21,,Silver
C1354,54.0,Male,Accra,2024-06-17,Desktop,Bronze
C1355,49.0,Female,Tamale,2025-04-13,Mobile,Silver
C1356,58.0,Male,Accra,2023-07-21,Mobile,Platinum
C1357,20.0,Female,Takoradi,2025-12-26,Desktop,Silver
C1358,45.0,Female,Tamale,2024-05-06,Mobile,Platinum
C1359,27.0,Female,Tamale,2024-01-08,Tablet,Bronze
C1360,68.0,Male,Tamale,2024-12-28,Desktop,Bronze
C1361,52.0,Male,Cape Coast,2024-12-28,Tablet,Platinum
C1362,46.0,Male,Cape Coast,2023-08-10,Desktop,Bronze
C1363,32.0,Male,Takoradi,2025-09-10,Desktop,Platinum
C1364,50.0,Female,Takoradi,2024-03-04,Desktop,Silver
C1365,24.0,Female,Takoradi,2024-01-06,Tablet,Bronze
C1366,,Male,Tamale,2024-06-28,Tablet,Platinum
C1367,66.0,Male,Cape Coast,2026-05-27,Mobile,Silver
C1368,47.0,Male,Tamale,2024-06-12,Desktop,Gold
C1369,38.0,Female,Accra,2024-10-13,Mobile,Platinum
C1370,48.0,Male,Tamale,2026-01-05,Mobile,Gold
C1371,41.0,Female,Kumasi,2024-04-04,Tablet,Bronze
C1372,37.0,Male,Accra,2023-10-29,Tablet,Platinum
C1373,,Female,Accra,2024-04-17,Tablet,Platinum
C1374,21.0,Male,Tamale,2026-05-05,Tablet,Platinum
C1375,45.0,Male,Kumasi,2024-07-29,Desktop,Silver
C1376,61.0,Male,Kumasi,2024-02-14,Mobile,Bronze
C1377,,Female,Takoradi,2023-11-17,Desktop,Platinum
C1378,41.0,Female,Kumasi,2024-09-30,Mobile,Silver
C1379,67.0,Male,Accra,2026-04-03,Tablet,Gold
C1380,66.0,Male,Tamale,2024-02-11,Desktop,Platinum
C1381,68.0,Male,Cape Coast,2025-05-27,Desktop,Silver
C1382,49.0,Male,Cape Coast,2026-02-22,Tablet,Platinum
C1383,58.0,Female,Tamale,2025-03-28,Desktop,Bronze
C1384,53.0,Male,Kumasi,2026-01-26,Tablet,Gold
C1385,51.0,Male,Accra,2025-10-13,Mobile,Silver
C1386,,Male,Takoradi,2023-11-03,Mobile,Silver
C1387,19.0,Male,Cape Coast,2025-09-11,Tablet,Gold
C1388,32.0,Female,Accra,2025-11-26,Mobile,Bronze
C1389,51.0,Female,Kumasi,2024-01-26,Mobile,Gold
C1390,53.0,Male,Tamale,2024-11-05,Tablet,Gold
C1391,23.0,Male,Accra,2024-02-23,Desktop,Gold
C1392,56.0,Female,Tamale,2025-04-05,,Platinum
C1393,59.0,Male,Takoradi,2024-08-15,Desktop,Silver
C1394,68.0,Male,Takoradi,2026-01-12,Desktop,Platinum
C1395,68.0,Male,Kumasi,2026-05-07,Tablet,Bronze
C1396,29.0,Male,Cape Coast,2025-04-10,Tablet,Bronze
C1397,20.0,Female,Cape Coast,2024-03-24,Tablet,Gold
C1398,62.0,Female,Cape Coast,2026-01-03,Desktop,Gold
C1399,35.0,Female,Kumasi,2025-05-09,Tablet,Platinum
C1400,57.0,Female,Tamale,2025-05-04,Mobile,Silver
C1401,,Female,Kumasi,2025-05-08,Mobile,Bronze
C1402,32.0,Male,Tamale,2023-07-30,Tablet,Bronze
C1403,50.0,Male,Cape Coast,2026-06-04,Desktop,Platinum
C1404,52.0,Male,Takoradi,2023-10-13,,Silver
C1405,43.0,Male,Kumasi,2024-04-20,Tablet,Gold
C1406,25.0,Female,Accra,2023-12-24,Desktop,Gold
C1407,53.0,Female,Accra,2023-06-13,Mobile,Gold
C1408,65.0,Female,Tamale,2025-01-01,Tablet,Bronze
C1409,47.0,Male,Kumasi,2026-01-20,Desktop,Gold
C1410,40.0,Female,Tamale,2026-03-15,Mobile,Silver
C1411,59.0,Female,Kumasi,2026-01-04,Tablet,Platinum
C1412,61.0,Female,Tamale,2024-04-30,Desktop,Bronze
C1413,31.0,Female,Cape Coast,2025-04-07,Tablet,Gold
C1414,31.0,Male,Kumasi,2023-08-25,Tablet,Gold
C1415,19.0,Female,Accra,2024-05-20,Mobile,Gold
C1416,,Male,Takoradi,2026-01-28,Desktop,Silver
C1417,22.0,Female,Kumasi,2024-02-25,Tablet,Bronze
C1418,55.0,Female,Takoradi,2023-08-28,Tablet,Bronze
C1419,62.0,Female,Tamale,2025-07-20,,Platinum
C1420,58.0,Male,Takoradi,2024-04-29,Desktop,Gold
C1421,64.0,Male,Cape Coast,2024-02-25,Desktop,Silver
C1422,31.0,Male,Takoradi,2024-11-26,Mobile,Silver
C1423,56.0,Male,Tamale,2024-05-17,Tablet,Bronze
C1424,42.0,Female,Cape Coast,2024-03-25,Mobile,Silver
C1425,37.0,Female,Tamale,2024-05-17,Tablet,Gold
C1426,19.0,Female,Kumasi,2025-01-22,Mobile,Silver
C1427,56.0,Male,Accra,2023-11-29,Desktop,Platinum
C1428,23.0,Male,Accra,2026-02-10,Desktop,Bronze
C1429,34.0,Male,Takoradi,2025-10-12,Desktop,Bronze
C1430,42.0,Male,Cape Coast,2024-01-12,Tablet,Gold
C1431,45.0,Male,Cape Coast,2025-05-03,Desktop,Silver
C1432,19.0,Female,Kumasi,2025-07-20,Mobile,Gold
C1433,52.0,Female,Cape Coast,2024-07-21,Desktop,Platinum
C1434,54.0,Male,Takoradi,2024-10-04,Mobile,Silver
C1435,22.0,Female,Accra,2025-12-15,Mobile,Bronze
C1436,18.0,Male,Cape Coast,2023-10-21,Desktop,Gold
C1437,57.0,Female,Kumasi,2026-01-08,Tablet,Gold
C1438,,Male,Kumasi,2025-05-14,Mobile,Gold
C1439,53.0,Female,Cape Coast,2025-09-12,Desktop,Bronze
C1440,62.0,Male,Accra,2025-06-15,Desktop,Bronze
C1441,40.0,Male,Tamale,2025-01-24,Mobile,Bronze
C1442,64.0,Female,Tamale,2025-07-24,Mobile,Platinum
C1443,48.0,Female,Takoradi,2024-02-21,Desktop,Silver
C1444,28.0,Male,Tamale,2024-12-01,Tablet,Silver
C1445,27.0,Male,Tamale,2026-04-21,Mobile,Platinum
C1446,20.0,Female,Tamale,2024-10-07,Desktop,Silver
C1447,31.0,Male,Kumasi,2025-11-09,Tablet,Gold
C1448,33.0,Female,Tamale,2024-03-22,Mobile,Gold
C1449,27.0,Female,Tamale,2026-02-04,Desktop,Bronze
C1450,46.0,Male,Tamale,2025-08-15,Mobile,Gold
C1451,27.0,Female,Tamale,2026-01-25,Mobile,Gold
C1452,29.0,Female,Cape Coast,2025-01-18,Tablet,Silver
C1453,47.0,Male,Tamale,2023-07-02,Tablet,Bronze
C1454,58.0,Female,Cape Coast,2025-11-09,Tablet,Bronze
C1455,18.0,Female,Cape Coast,2024-03-15,Desktop,Platinum
C1456,22.0,Female,Kumasi,2025-05-25,Tablet,Silver
C1457,37.0,Male,Tamale,2025-06-06,Desktop,Bronze
C1458,25.0,Female,Kumasi,2026-05-09,Tablet,Platinum
C1459,60.0,Female,Cape Coast,2024-12-14,Desktop,Silver
C1460,29.0,Male,Accra,2026-05-14,Tablet,Platinum
C1461,18.0,Male,Cape Coast,2023-08-10,Tablet,Platinum
C1462,,Female,Cape Coast,2025-09-29,Mobile,Platinum
C1463,45.0,Male,Takoradi,2023-11-18,Desktop,Bronze
C1464,60.0,Male,Cape Coast,2024-04-27,Desktop,Gold
C1465,54.0,Female,Accra,2026-05-29,Mobile,Silver
C1466,64.0,Male,Cape Coast,2025-08-08,Tablet,Bronze
C1467,54.0,Male,Kumasi,2023-07-09,Desktop,Gold
C1468,29.0,Female,Cape Coast,2025-07-08,Tablet,Platinum
C1469,54.0,Male,Kumasi,2026-04-09,Tablet,Gold
C1470,66.0,Female,Cape Coast,2026-06-04,Tablet,Gold
C1471,66.0,Female,Takoradi,2025-11-25,Mobile,Bronze
C1472,,Female,Kumasi,2025-07-17,Desktop,Bronze
C1473,45.0,Female,Cape Coast,2026-01-03,Mobile,Bronze
C1474,64.0,Female,Accra,2025-10-19,,Bronze
C1475,32.0,Male,Tamale,2024-02-13,Tablet,Platinum
C1476,23.0,Female,Tamale,2026-01-11,Desktop,Platinum
C1477,61.0,Female,Cape Coast,2026-04-30,Mobile,Silver
C1478,37.0,Female,Kumasi,2024-09-04,Mobile,Platinum
C1479,67.0,Female,Tamale,2025-03-30,Mobile,Gold
C1480,31.0,Male,Kumasi,2025-02-15,Mobile,Bronze
C1481,19.0,Male,Kumasi,2025-06-15,,Platinum
C1482,26.0,Female,Kumasi,2024-12-09,Mobile,Silver
C1483,54.0,Female,Tamale,2025-04-02,Tablet,Platinum
C1484,37.0,Male,Tamale,2024-03-21,Tablet,Platinum
C1485,43.0,Female,Tamale,2026-01-12,Desktop,Silver
C1486,46.0,Male,Tamale,2024-12-27,Tablet,Bronze
C1487,18.0,Female,Kumasi,2026-02-27,Tablet,Gold
C1488,52.0,Female,Cape Coast,2023-12-06,Tablet,Gold
C1489,23.0,Male,Accra,2025-06-23,Tablet,Platinum
C1490,54.0,Female,Accra,2026-04-30,,Platinum
C1491,22.0,Male,Kumasi,2024-06-22,Tablet,Gold
C1492,50.0,Female,Cape Coast,2026-04-21,Mobile,Bronze
C1493,66.0,Male,Tamale,2024-06-02,Tablet,Bronze
C1494,68.0,Female,Cape Coast,2024-11-21,Mobile,Gold
C1495,31.0,Male,Tamale,2023-07-07,Desktop,Platinum
C1496,29.0,Female,Tamale,2024-06-16,Desktop,Gold
C1497,59.0,Female,Kumasi,2024-10-31,Mobile,Gold
C1498,37.0,Female,Accra,2024-12-17,Tablet,Platinum
C1499,67.0,Male,Cape Coast,2026-04-15,Mobile,Gold
C1500,41.0,Male,Takoradi,2025-04-30,Desktop,Bronze
C1501,60.0,Male,Cape Coast,2024-05-31,Mobile,Gold
C1502,51.0,Female,Kumasi,2026-04-24,Tablet,Gold
C1503,42.0,Female,Takoradi,2024-04-23,Mobile,Bronze
C1504,67.0,Male,Cape Coast,2026-01-12,Tablet,Silver
C1505,46.0,Female,Takoradi,2025-04-15,Mobile,Gold
C1506,56.0,Male,Tamale,2025-03-16,Mobile,Bronze
C1507,48.0,Female,Accra,2024-10-12,Mobile,Silver
C1508,64.0,Female,Tamale,2023-12-25,Desktop,Silver
C1509,60.0,Female,Kumasi,2024-05-15,Mobile,Gold
C1510,67.0,Male,Takoradi,2024-12-04,Mobile,Bronze
C1511,,Male,Tamale,2024-05-12,Desktop,Platinum
C1512,61.0,Female,Tamale,2024-02-14,Tablet,Silver
C1513,55.0,Female,Tamale,2023-12-02,Desktop,Gold
C1514,37.0,Male,Cape Coast,2025-06-12,Desktop,Bronze
C1515,40.0,Female,Tamale,2026-03-29,Desktop,Gold
C1516,62.0,Male,Accra,2023-11-21,Tablet,Gold
C1517,69.0,Female,Cape Coast,2024-03-08,Tablet,Gold
C1518,33.0,Female,Takoradi,2025-06-14,Desktop,Bronze
C1519,67.0,Female,Cape Coast,2023-10-24,Desktop,Platinum
C1520,59.0,Male,Cape Coast,2025-04-10,Mobile,Gold
C1521,25.0,Male,Takoradi,2024-06-02,Tablet,Bronze
C1522,67.0,Male,Accra,2025-09-26,Mobile,Platinum
C1523,,Male,Cape Coast,2025-05-21,Mobile,Platinum
C1524,18.0,Female,Kumasi,2023-11-24,Tablet,Gold
C1525,25.0,Female,Kumasi,2024-05-17,Mobile,Bronze
C1526,46.0,Male,Accra,2024-06-20,Tablet,Silver
C1527,,Male,Accra,2026-02-26,Mobile,Silver
C1528,55.0,Female,Cape Coast,2024-03-14,Mobile,Bronze
C1529,22.0,Male,Takoradi,2026-01-15,Desktop,Platinum
C1530,64.0,Male,Tamale,2025-05-19,Desktop,Platinum
C1531,39.0,Female,Takoradi,2023-11-19,Mobile,Bronze
C1532,64.0,Female,Accra,2024-05-20,Desktop,Platinum
C1533,51.0,Female,Accra,2023-09-08,Desktop,Gold
C1534,18.0,Male,Tamale,2023-11-30,Mobile,Platinum
C1535,43.0,Male,Cape Coast,2023-12-14,Desktop,Silver
C1536,60.0,Female,Accra,2023-11-28,Mobile,Platinum
C1537,27.0,Male,Cape Coast,2025-05-08,Tablet,Bronze
C1538,47.0,Female,Takoradi,2025-03-28,Mobile,Bronze
C1539,67.0,Male,Accra,2024-04-30,Tablet,Gold
C1540,35.0,Female,Accra,2024-08-13,Desktop,Silver
C1541,34.0,Male,Accra,2024-04-26,Tablet,Platinum
C1542,43.0,Female,Kumasi,2023-09-21,Tablet,Gold
C1543,25.0,Female,Cape Coast,2025-05-13,Mobile,Platinum
C1544,64.0,Female,Tamale,2025-12-11,Desktop,Bronze
C1545,57.0,Male,Accra,2026-02-10,,Platinum
C1546,66.0,Male,Cape Coast,2025-04-07,Tablet,Gold
C1547,29.0,Female,Takoradi,2024-11-02,Desktop,Bronze
C1548,44.0,Male,Takoradi,2025-07-15,Tablet,Gold
C1549,25.0,Male,Tamale,2023-12-08,Desktop,Silver
C1550,42.0,Male,Cape Coast,2024-05-28,Mobile,Platinum
C1551,63.0,Male,Takoradi,2023-07-12,Tablet,Platinum
C1552,21.0,Male,Takoradi,2025-09-22,Desktop,Bronze
C1553,50.0,Female,Kumasi,2023-09-30,Mobile,Bronze
C1554,18.0,Male,Accra,2023-06-30,Tablet,Silver
C1555,36.0,Female,Tamale,2025-07-01,Mobile,Gold
C1556,48.0,Female,Cape Coast,2023-09-16,Desktop,Bronze
C1557,33.0,Male,Takoradi,2025-09-22,Mobile,Gold
C1558,31.0,Male,Tamale,2025-02-08,Mobile,Silver
C1559,65.0,Female,Cape Coast,2024-09-09,Mobile,Silver
C1560,22.0,Male,Accra,2024-06-08,Tablet,Silver
C1561,58.0,Female,Accra,2025-10-02,Desktop,Bronze
C1562,43.0,Male,Kumasi,2025-08-07,Mobile,Silver
C1563,45.0,Male,Takoradi,2023-12-02,Mobile,Platinum
C1564,19.0,Male,Cape Coast,2024-08-07,Mobile,Bronze
C1565,67.0,Male,Tamale,2024-05-29,Tablet,Silver
C1566,23.0,Male,Kumasi,2023-08-17,Desktop,Gold
C1567,26.0,Female,Takoradi,2025-12-21,Mobile,Silver
C1568,50.0,Female,Kumasi,2024-05-19,Mobile,Silver
C1569,58.0,Female,Accra,2023-06-10,Mobile,Gold
C1570,42.0,Male,Tamale,2025-01-20,Mobile,Gold
C1571,65.0,Male,Tamale,2025-11-20,Mobile,Bronze
C1572,,Male,Accra,2025-07-07,Tablet,Platinum
C1573,26.0,Male,Accra,2024-01-11,Desktop,Bronze
C1574,30.0,Male,Accra,2026-03-03,Mobile,Bronze
C1575,48.0,Female,Tamale,2023-07-05,Tablet,Platinum
C1576,58.0,Male,Kumasi,2024-12-29,Mobile,Gold
C1577,28.0,Female,Tamale,2024-06-07,Mobile,Silver
C1578,21.0,Male,Cape Coast,2024-05-10,Mobile,Platinum
C1579,51.0,Male,Takoradi,2023-09-03,Desktop,Platinum
C1580,55.0,Male,Cape Coast,2025-10-27,Mobile,Silver
C1581,63.0,Male,Cape Coast,2025-12-16,Mobile,Gold
C1582,21.0,Male,Tamale,2024-09-03,Tablet,Silver
C1583,55.0,Female,Accra,2025-03-06,Mobile,Bronze
C1584,36.0,Male,Tamale,2025-05-26,,Silver
C1585,23.0,Male,Accra,2025-07-03,Mobile,Gold
C1586,51.0,Female,Kumasi,2025-06-23,Desktop,Gold
C1587,35.0,Female,Cape Coast,2025-04-12,Desktop,Bronze
C1588,30.0,Male,Accra,2026-01-20,Tablet,Silver
C1589,58.0,Male,Accra,2025-05-20,Desktop,Bronze
C1590,,Male,Kumasi,2024-09-08,Tablet,Platinum
C1591,36.0,Female,Tamale,2024-03-14,Mobile,Gold
C1592,62.0,Male,Accra,2023-10-21,Desktop,Silver
C1593,28.0,Male,Kumasi,2025-12-09,Tablet,Platinum
C1594,18.0,Male,Tamale,2024-02-12,Mobile,Bronze
C1595,41.0,Female,Cape Coast,2025-03-17,Desktop,Bronze
C1596,,Female,Kumasi,2026-02-14,Mobile,Platinum
C1597,42.0,Male,Tamale,2024-11-20,Desktop,Silver
C1598,38.0,Female,Kumasi,2025-08-11,Tablet,Gold
C1599,32.0,Female,Kumasi,2024-06-17,Desktop,Silver
C1600,18.0,Male,Cape Coast,2024-10-10,Mobile,Gold
C1601,29.0,Male,Accra,2024-07-20,Desktop,Platinum
C1602,24.0,Female,Kumasi,2025-07-16,Desktop,Silver
C1603,32.0,Female,Cape Coast,2026-03-12,Mobile,Silver
C1604,38.0,Male,Accra,2023-12-16,Desktop,Platinum
C1605,36.0,Male,Cape Coast,2026-01-21,Desktop,Platinum
C1606,46.0,Female,Accra,2023-08-14,Tablet,Platinum
C1607,42.0,Male,Kumasi,2025-08-18,Desktop,Platinum
C1608,50.0,Male,Cape Coast,2026-04-11,Mobile,Bronze
C1609,66.0,Female,Accra,2024-02-13,Mobile,Platinum
C1610,49.0,Male,Tamale,2025-04-24,Tablet,Platinum
C1611,66.0,Female,Accra,2024-03-16,,Platinum
C1612,52.0,Male,Accra,2024-09-04,Tablet,Bronze
C1613,61.0,Female,Kumasi,2026-03-25,Mobile,Gold
C1614,55.0,Female,Kumasi,2024-03-09,Tablet,Bronze
C1615,43.0,Male,Tamale,2026-04-11,Tablet,Gold
C1616,28.0,Male,Tamale,2024-04-05,Tablet,Bronze
C1617,52.0,Female,Tamale,2023-09-13,Mobile,Platinum
C1618,25.0,Male,Takoradi,2024-02-25,Tablet,Platinum
C1619,63.0,Male,Accra,2025-09-28,Desktop,Gold
C1620,31.0,Male,Takoradi,2024-05-28,Desktop,Gold
C1621,27.0,Male,Accra,2024-02-11,Tablet,Gold
C1622,19.0,Male,Cape Coast,2024-11-22,Tablet,Gold
C1623,63.0,Male,Accra,2025-11-28,Desktop,Gold
C1624,,Female,Cape Coast,2024-01-24,Mobile,Gold
C1625,20.0,Female,Kumasi,2024-04-29,Tablet,Bronze
C1626,38.0,Male,Kumasi,2024-09-17,Desktop,Silver
C1627,43.0,Male,Tamale,2023-11-11,Tablet,Silver
C1628,25.0,Male,Takoradi,2025-02-06,Desktop,Gold
C1629,65.0,Female,Takoradi,2023-10-13,Mobile,Bronze
C1630,19.0,Female,Takoradi,2025-09-26,,Platinum
C1631,23.0,Male,Tamale,2023-09-07,Tablet,Gold
C1632,45.0,Female,Cape Coast,2024-06-05,Desktop,Bronze
C1633,46.0,Male,Tamale,2023-10-02,Mobile,Bronze
C1634,43.0,Female,Kumasi,2026-03-17,Desktop,Bronze
C1635,42.0,Male,Kumasi,2025-09-11,Desktop,Bronze
C1636,29.0,Male,Tamale,2024-07-29,Mobile,Silver
C1637,22.0,Male,Takoradi,2026-04-18,Desktop,Silver
C1638,51.0,Female,Takoradi,2024-06-26,Desktop,Platinum
C1639,65.0,Male,Takoradi,2025-07-07,Mobile,Bronze
C1640,54.0,Male,Kumasi,2024-08-05,Tablet,Gold
C1641,32.0,Female,Cape Coast,2023-06-20,Desktop,Gold
C1642,61.0,Female,Cape Coast,2024-09-21,Tablet,Platinum
C1643,53.0,Female,Takoradi,2025-02-01,,Silver
C1644,32.0,Female,Kumasi,2026-04-01,Desktop,Silver
C1645,,Female,Takoradi,2023-07-08,Desktop,Bronze
C1646,65.0,Male,Takoradi,2024-07-24,Desktop,Platinum
C1647,40.0,Male,Cape Coast,2024-06-17,Mobile,Gold
C1648,23.0,Male,Kumasi,2025-02-22,Tablet,Silver
C1649,63.0,Male,Kumasi,2023-09-18,Mobile,Bronze
C1650,67.0,Female,Cape Coast,2025-12-28,Mobile,Platinum
C1651,61.0,Female,Takoradi,2024-08-26,Mobile,Silver
C1652,60.0,Male,Takoradi,2025-03-27,Desktop,Silver
C1653,62.0,Female,Tamale,2026-01-30,Tablet,Silver
C1654,38.0,Female,Accra,2024-10-14,Mobile,Platinum
C1655,40.0,Female,Kumasi,2023-08-30,Desktop,Gold
C1656,60.0,Male,Accra,2023-10-10,Tablet,Gold
C1657,33.0,Female,Tamale,2023-09-27,,Silver
C1658,64.0,Female,Takoradi,2024-06-06,Tablet,Bronze
C1659,32.0,Female,Accra,2024-09-04,Mobile,Bronze
C1660,42.0,Female,Accra,2026-03-26,Desktop,Silver
C1661,53.0,Female,Takoradi,2024-09-28,Mobile,Gold
C1662,28.0,Male,Cape Coast,2024-05-02,Tablet,Silver
C1663,68.0,Male,Takoradi,2023-08-31,Mobile,Bronze
C1664,32.0,Male,Cape Coast,2026-01-13,Desktop,Bronze
C1665,21.0,Female,Kumasi,2024-11-29,Desktop,Gold
C1666,38.0,Male,Takoradi,2025-09-16,Desktop,Silver
C1667,,Female,Takoradi,2023-11-14,Desktop,Gold
C1668,39.0,Male,Takoradi,2026-04-04,Desktop,Gold
C1669,36.0,Female,Tamale,2026-01-01,Tablet,Bronze
C1670,51.0,Male,Tamale,2025-11-10,Tablet,Platinum
C1671,31.0,Female,Takoradi,2025-11-23,Mobile,Platinum
C1672,21.0,Female,Kumasi,2023-08-17,Tablet,Bronze
C1673,,Male,Kumasi,2025-10-10,Desktop,Platinum
C1674,69.0,Female,Accra,2025-01-11,Tablet,Platinum
C1675,63.0,Male,Accra,2025-01-25,Desktop,Gold
C1676,44.0,Female,Kumasi,2026-05-04,Tablet,Platinum
C1677,,Male,Kumasi,2024-10-19,,Platinum
C1678,64.0,Female,Cape Coast,2024-12-12,Desktop,Bronze
C1679,45.0,Female,Cape Coast,2023-10-24,Desktop,Platinum
C1680,52.0,Female,Kumasi,2024-10-04,Mobile,Bronze
C1681,25.0,Male,Takoradi,2024-12-09,Desktop,Platinum
C1682,33.0,Male,Takoradi,2024-10-17,Desktop,Silver
C1683,59.0,Female,Kumasi,2026-02-12,Mobile,Bronze
C1684,53.0,Female,Tamale,2025-04-30,Mobile,Gold
C1685,47.0,Female,Cape Coast,2026-05-24,Desktop,Gold
C1686,35.0,Female,Accra,2025-06-30,Desktop,Bronze
C1687,19.0,Female,Kumasi,2023-10-09,,Bronze
C1688,66.0,Male,Takoradi,2023-07-05,Desktop,Silver
C1689,30.0,Female,Kumasi,2026-03-23,Mobile,Gold
C1690,21.0,Female,Tamale,2026-05-20,Tablet,Gold
C1691,43.0,Male,Takoradi,2025-07-07,Desktop,Bronze
C1692,42.0,Male,Kumasi,2024-11-26,Mobile,Silver
C1693,47.0,Female,Takoradi,2025-09-15,Tablet,Gold
C1694,28.0,Female,Takoradi,2026-01-02,Mobile,Gold
C1695,24.0,Male,Accra,2024-10-13,Mobile,Gold
C1696,48.0,Female,Tamale,2024-09-24,Desktop,Gold
C1697,61.0,Male,Accra,2024-08-03,Mobile,Silver
C1698,27.0,Male,Kumasi,2023-11-24,Tablet,Bronze
C1699,56.0,Female,Tamale,2024-10-17,Mobile,Bronze
C1700,30.0,Male,Accra,2024-03-29,Desktop,Gold
C1701,48.0,Female,Takoradi,2025-03-22,Mobile,Platinum
C1702,24.0,Female,Kumasi,2024-06-27,Tablet,Gold
C1703,66.0,Male,Accra,2023-08-12,Mobile,Silver
C1704,59.0,Male,Kumasi,2025-04-03,Desktop,Silver
